x_pixel,y_pixel,y_normalized
869,535.76,0.489754
870,535.76,0.489754
871,535.76,0.489754
872,535.76,0.489754
873,892.05,0.150433
874,892.05,0.150433
875,892.05,0.150433
876,892.05,0.150433
877,891.87,0.150597
878,891.73,0.150735
879,891.64,0.150821
880,891.14,0.151295
881,889.62,0.152746
882,889.54,0.152822
883,889.44,0.152911
884,889.40,0.152952
885,889.09,0.153249
886,889.09,0.153249
887,889.09,0.153249
888,889.09,0.153249
889,889.80,0.152575
890,889.84,0.152532
891,890.13,0.152257
892,890.39,0.152012
893,890.39,0.152012
894,890.39,0.152012
895,890.39,0.152012
896,889.49,0.152865
897,889.15,0.153189
898,889.06,0.153279
899,888.86,0.153469
900,888.65,0.153667
901,888.55,0.153762
902,888.55,0.153762
903,888.55,0.153762
904,888.55,0.153762
905,888.97,0.153365
906,889.38,0.152972
907,889.71,0.152659
908,890.05,0.152335
909,890.24,0.152154
910,890.62,0.151786
911,890.77,0.151652
912,891.04,0.151393
913,891.49,0.150967
914,891.49,0.150967
915,891.57,0.150889
916,891.57,0.150889
917,891.57,0.150889
918,891.34,0.151104
920,889.16,0.153178
921,889.04,0.153294
922,887.87,0.154406
923,887.87,0.154406
924,889.04,0.153294
925,889.16,0.153178
926,890.73,0.151684
927,890.73,0.151684
928,890.73,0.151684
929,890.73,0.151684
930,890.63,0.151779
931,890.52,0.151884
932,890.52,0.151890
933,890.41,0.151988
934,890.41,0.151989
935,889.98,0.152399
936,889.01,0.153322
937,889.01,0.153322
938,889.01,0.153322
939,889.01,0.153322
940,889.59,0.152769
941,890.17,0.152221
942,890.41,0.151993
943,890.62,0.151791
944,890.75,0.151665
945,891.00,0.151424
946,891.08,0.151350
947,891.14,0.151296
948,891.79,0.150673
949,891.79,0.150673
950,891.79,0.150673
951,891.79,0.150673
952,891.95,0.150521
953,891.95,0.150521
954,891.95,0.150521
955,892.05,0.150433
956,892.30,0.150188
957,892.30,0.150188
958,892.30,0.150188
959,892.30,0.150188
960,892.19,0.150299
961,892.19,0.150299
962,892.13,0.150354
963,892.13,0.150354
964,892.19,0.150299
965,892.21,0.150275
966,892.24,0.150248
967,892.24,0.150244
968,892.24,0.150248
969,892.24,0.150248
970,892.21,0.150275
971,891.94,0.150535
972,891.94,0.150535
973,891.89,0.150579
974,891.88,0.150591
975,891.88,0.150591
976,891.82,0.150646
977,891.59,0.150865
978,891.43,0.151015
982,890.25,0.152139
983,890.25,0.152139
984,890.25,0.152139
985,890.25,0.152139
986,891.29,0.151151
987,891.40,0.151047
988,891.40,0.151047
989,891.40,0.151047
990,891.29,0.151151
991,891.03,0.151405
992,890.75,0.151669
993,890.61,0.151797
996,890.45,0.151956
997,890.27,0.152128
998,890.27,0.152128
999,890.27,0.152128
1000,890.30,0.152096
1001,890.45,0.151956
1002,890.30,0.152096
1003,890.30,0.152096
1004,890.30,0.152096
1005,890.19,0.152202
1007,890.02,0.152364
1008,889.82,0.152554
1010,889.82,0.152554
1011,890.02,0.152364
1012,890.18,0.152211
1013,890.18,0.152211
1014,891.02,0.151409
1015,891.11,0.151322
1016,892.01,0.150462
1017,892.38,0.150112
1018,892.38,0.150112
1019,892.38,0.150112
1020,892.38,0.150112
1021,892.38,0.150112
1022,892.37,0.150124
1023,892.37,0.150127
1024,892.36,0.150135
1025,892.35,0.150144
1026,892.28,0.150207
1027,892.20,0.150282
1028,892.15,0.150336
1029,892.10,0.150378
1030,892.10,0.150383
1031,892.08,0.150398
1032,891.31,0.151135
1033,891.21,0.151228
1034,891.16,0.151276
1035,890.92,0.151507
1036,890.92,0.151507
1037,890.88,0.151542
1038,890.82,0.151604
1039,890.82,0.151604
1040,890.82,0.151604
1044,890.93,0.151494
1045,891.55,0.150903
1046,891.85,0.150620
1047,892.18,0.150309
1048,892.18,0.150301
1049,892.18,0.150301
1050,892.18,0.150301
1051,892.18,0.150301
1052,892.18,0.150301
1053,892.18,0.150309
1054,891.91,0.150558
1055,891.75,0.150715
1056,891.28,0.151158
1057,891.28,0.151158
1058,891.27,0.151170
1059,891.02,0.151407
